Cell ID,Minute,NORM(x),NORM(y),NORM(z)
0,1,395.5602036,7.632323556,-172.8363073
0,2,395.5602036,7.632323556,-172.8363073
0,3,395.5602036,7.632323556,-172.8363073
0,4,395.5602036,7.632323556,-172.8363073
0,5,395.5602036,7.632323556,-172.8363073
0,6,395.5602036,7.632323556,-172.8363073
0,7,395.5602036,7.632323556,-172.8363073
0,8,395.5602036,7.632323556,-172.8363073
0,9,395.5602036,7.632323556,-172.8363073
0,10,395.5602036,7.632323556,-172.8363073
0,11,395.5602036,7.632323556,-172.8363073
0,12,395.5602036,7.632323556,-172.8363073
0,13,395.5602036,7.632323556,-172.8363073
0,14,395.5602036,7.632323556,-172.8363073
0,15,395.5602036,7.632323556,-172.8363073
0,16,395.5602036,7.632323556,-172.8363073
0,17,395.5602036,7.632323556,-172.8363073
0,18,395.5602036,7.632323556,-172.8363073
0,19,395.5602036,7.632323556,-172.8363073
0,20,395.5602036,7.632323556,-172.8363073
0,21,395.5602036,7.632323556,-172.8363073
0,22,395.5602036,7.632323556,-172.8363073
0,23,395.5602036,7.632323556,-172.8363073
0,24,395.5602036,7.632323556,-172.8363073
0,25,395.5602036,7.632323556,-172.8363073
0,26,395.5602036,7.632323556,-172.8363073
0,27,395.5602036,7.632323556,-172.8363073
0,28,395.5602036,7.632323556,-172.8363073
0,29,395.5602036,7.632323556,-172.8363073
0,30,395.5602036,7.632323556,-172.8363073
0,31,395.5602036,7.632323556,-172.8363073
0,32,395.5602036,7.632323556,-172.8363073
0,33,395.5602036,7.632323556,-172.8363073
0,34,395.5602036,7.632323556,-172.8363073
0,35,395.5602036,7.632323556,-172.8363073
0,36,395.5602036,7.632323556,-172.8363073
0,37,395.5602036,7.632323556,-172.8363073
0,38,395.5602036,7.632323556,-172.8363073
0,39,395.5602036,7.632323556,-172.8363073
0,40,395.5602036,7.632323556,-172.8363073
0,41,395.5602036,7.632323556,-172.8363073
0,42,395.5602036,7.632323556,-172.8363073
0,43,395.5602036,7.632323556,-172.8363073
0,44,395.5602036,7.632323556,-172.8363073
0,45,395.5602036,7.632323556,-172.8363073
1,1,392.4161887,32.38590267,-163.5013018
1,2,392.4161887,32.38590267,-163.5013018
1,3,392.4161887,32.38590267,-163.5013018
1,4,392.4161887,32.38590267,-163.5013018
1,5,392.4161887,32.38590267,-163.5013018
1,6,392.4161887,32.38590267,-163.5013018
1,7,392.4161887,32.38590267,-163.5013018
1,8,392.4161887,32.38590267,-163.5013018
1,9,392.4161887,32.38590267,-163.5013018
1,10,392.4161887,32.38590267,-163.5013018
1,11,392.4161887,32.38590267,-163.5013018
1,12,392.4161887,32.38590267,-163.5013018
1,13,392.4161887,32.38590267,-163.5013018
1,14,392.4161887,32.38590267,-163.5013018
1,15,392.4161887,32.38590267,-163.5013018
1,16,392.4161887,32.38590267,-163.5013018
1,17,392.4161887,32.38590267,-163.5013018
1,18,392.4161887,32.38590267,-163.5013018
1,19,392.4161887,32.38590267,-163.5013018
1,20,392.4161887,32.38590267,-163.5013018
1,21,392.4161887,32.38590267,-163.5013018
1,22,392.4161887,32.38590267,-163.5013018
1,23,392.4161887,32.38590267,-163.5013018
1,24,392.4161887,32.38590267,-163.5013018
1,25,392.4161887,32.38590267,-163.5013018
1,26,392.4161887,32.38590267,-163.5013018
1,27,392.4161887,32.38590267,-163.5013018
1,28,392.4161887,32.38590267,-163.5013018
1,29,392.4161887,32.38590267,-163.5013018
1,30,392.4161887,32.38590267,-163.5013018
1,31,392.4161887,32.38590267,-163.5013018
1,32,392.4161887,32.38590267,-163.5013018
1,33,392.4161887,32.38590267,-163.5013018
1,34,392.4161887,32.38590267,-163.5013018
1,35,392.4161887,32.38590267,-163.5013018
1,36,392.4161887,32.38590267,-163.5013018
1,37,392.4161887,32.38590267,-163.5013018
1,38,392.4161887,32.38590267,-163.5013018
1,39,392.4161887,32.38590267,-163.5013018
1,40,392.4161887,32.38590267,-163.5013018
1,41,392.4161887,32.38590267,-163.5013018
1,42,392.4161887,32.38590267,-163.5013018
1,43,392.4161887,32.38590267,-163.5013018
1,44,392.4161887,32.38590267,-163.5013018
1,45,392.4161887,32.38590267,-163.5013018
2,1,364.1891511,-126.6494467,-147.7549024
2,2,364.1891511,-126.6494467,-147.7549024
2,3,364.1891511,-126.6494467,-147.7549024
2,4,364.1891511,-126.6494467,-147.7549024
2,5,364.1891511,-126.6494467,-147.7549024
2,6,364.1891511,-126.6494467,-147.7549024
2,7,364.1891511,-126.6494467,-147.7549024
2,8,364.1891511,-126.6494467,-147.7549024
2,9,364.1891511,-126.6494467,-147.7549024
2,10,364.1891511,-126.6494467,-147.7549024
2,11,364.1891511,-126.6494467,-147.7549024
2,12,364.1891511,-126.6494467,-147.7549024
2,13,364.1891511,-126.6494467,-147.7549024
2,14,364.1891511,-126.6494467,-147.7549024
2,15,364.1891511,-126.6494467,-147.7549024
2,16,364.1891511,-126.6494467,-147.7549024
2,17,364.1891511,-126.6494467,-147.7549024
2,18,364.1891511,-126.6494467,-147.7549024
2,19,364.1891511,-126.6494467,-147.7549024
2,20,364.1891511,-126.6494467,-147.7549024
2,21,364.1891511,-126.6494467,-147.7549024
2,22,364.1891511,-126.6494467,-147.7549024
2,23,364.1891511,-126.6494467,-147.7549024
2,24,364.1891511,-126.6494467,-147.7549024
2,25,364.1891511,-126.6494467,-147.7549024
2,26,364.1891511,-126.6494467,-147.7549024
2,27,364.1891511,-126.6494467,-147.7549024
2,28,364.1891511,-126.6494467,-147.7549024
2,29,364.1891511,-126.6494467,-147.7549024
2,30,364.1891511,-126.6494467,-147.7549024
2,31,364.1891511,-126.6494467,-147.7549024
2,32,364.1891511,-126.6494467,-147.7549024
2,33,364.1891511,-126.6494467,-147.7549024
2,34,364.1891511,-126.6494467,-147.7549024
2,35,364.1891511,-126.6494467,-147.7549024
2,36,364.1891511,-126.6494467,-147.7549024
2,37,364.1891511,-126.6494467,-147.7549024
2,38,364.1891511,-126.6494467,-147.7549024
2,39,364.1891511,-126.6494467,-147.7549024
2,40,364.1891511,-126.6494467,-147.7549024
2,41,364.1891511,-126.6494467,-147.7549024
2,42,364.1891511,-126.6494467,-147.7549024
2,43,364.1891511,-126.6494467,-147.7549024
2,44,364.1891511,-126.6494467,-147.7549024
2,45,364.1891511,-126.6494467,-147.7549024
3,1,315.9717756,-149.7545338,-135.6011887
3,2,315.9717756,-149.7545338,-135.6011887
3,3,315.9717756,-149.7545338,-135.6011887
3,4,315.9717756,-149.7545338,-135.6011887
3,5,315.9717756,-149.7545338,-135.6011887
3,6,315.9717756,-149.7545338,-135.6011887
3,7,315.9717756,-149.7545338,-135.6011887
3,8,315.9717756,-149.7545338,-135.6011887
3,9,315.9717756,-149.7545338,-135.6011887
3,10,315.9717756,-149.7545338,-135.6011887
3,11,315.9717756,-149.7545338,-135.6011887
3,12,315.9717756,-149.7545338,-135.6011887
3,13,315.9717756,-149.7545338,-135.6011887
3,14,315.9717756,-149.7545338,-135.6011887
3,15,315.9717756,-149.7545338,-135.6011887
3,16,315.9717756,-149.7545338,-135.6011887
3,17,315.9717756,-149.7545338,-135.6011887
3,18,315.9717756,-149.7545338,-135.6011887
3,19,315.9717756,-149.7545338,-135.6011887
3,20,315.9717756,-149.7545338,-135.6011887
3,21,315.9717756,-149.7545338,-135.6011887
3,22,315.9717756,-149.7545338,-135.6011887
3,23,315.9717756,-149.7545338,-135.6011887
3,24,315.9717756,-149.7545338,-135.6011887
3,25,315.9717756,-149.7545338,-135.6011887
3,26,315.9717756,-149.7545338,-135.6011887
3,27,315.9717756,-149.7545338,-135.6011887
3,28,315.9717756,-149.7545338,-135.6011887
3,29,315.9717756,-149.7545338,-135.6011887
3,30,315.9717756,-149.7545338,-135.6011887
3,31,315.9717756,-149.7545338,-135.6011887
3,32,315.9717756,-149.7545338,-135.6011887
3,33,315.9717756,-149.7545338,-135.6011887
3,34,315.9717756,-149.7545338,-135.6011887
3,35,315.9717756,-149.7545338,-135.6011887
3,36,315.9717756,-149.7545338,-135.6011887
3,37,315.9717756,-149.7545338,-135.6011887
3,38,315.9717756,-149.7545338,-135.6011887
3,39,315.9717756,-149.7545338,-135.6011887
3,40,315.9717756,-149.7545338,-135.6011887
3,41,315.9717756,-149.7545338,-135.6011887
3,42,315.9717756,-149.7545338,-135.6011887
3,43,315.9717756,-149.7545338,-135.6011887
3,44,315.9717756,-149.7545338,-135.6011887
3,45,315.9717756,-149.7545338,-135.6011887
4,1,260.596334,22.02177489,-121.0574662
4,2,260.596334,22.02177489,-121.0574662
4,3,260.596334,22.02177489,-121.0574662
4,4,260.596334,22.02177489,-121.0574662
4,5,260.596334,22.02177489,-121.0574662
4,6,260.596334,22.02177489,-121.0574662
4,7,260.596334,22.02177489,-121.0574662
4,8,260.596334,22.02177489,-121.0574662
4,9,260.596334,22.02177489,-121.0574662
4,10,260.596334,22.02177489,-121.0574662
4,11,260.596334,22.02177489,-121.0574662
4,12,260.596334,22.02177489,-121.0574662
4,13,260.596334,22.02177489,-121.0574662
4,14,260.596334,22.02177489,-121.0574662
4,15,260.596334,22.02177489,-121.0574662
4,16,260.596334,22.02177489,-121.0574662
4,17,260.596334,22.02177489,-121.0574662
4,18,260.596334,22.02177489,-121.0574662
4,19,260.596334,22.02177489,-121.0574662
4,20,260.596334,22.02177489,-121.0574662
4,21,260.596334,22.02177489,-121.0574662
4,22,260.596334,22.02177489,-121.0574662
4,23,260.596334,22.02177489,-121.0574662
4,24,260.596334,22.02177489,-121.0574662
4,25,260.596334,22.02177489,-121.0574662
4,26,260.596334,22.02177489,-121.0574662
4,27,260.596334,22.02177489,-121.0574662
4,28,260.596334,22.02177489,-121.0574662
4,29,260.596334,22.02177489,-121.0574662
4,30,260.596334,22.02177489,-121.0574662
4,31,260.596334,22.02177489,-121.0574662
4,32,260.596334,22.02177489,-121.0574662
4,33,260.596334,22.02177489,-121.0574662
4,34,260.596334,22.02177489,-121.0574662
4,35,260.596334,22.02177489,-121.0574662
4,36,260.596334,22.02177489,-121.0574662
4,37,260.596334,22.02177489,-121.0574662
4,38,260.596334,22.02177489,-121.0574662
4,39,260.596334,22.02177489,-121.0574662
4,40,260.596334,22.02177489,-121.0574662
4,41,260.596334,22.02177489,-121.0574662
4,42,260.596334,22.02177489,-121.0574662
4,43,260.596334,22.02177489,-121.0574662
4,44,260.596334,22.02177489,-121.0574662
4,45,260.596334,22.02177489,-121.0574662
5,1,269.1428176,-38.72297867,-113.4106813
5,2,269.1428176,-38.72297867,-113.4106813
5,3,269.1428176,-38.72297867,-113.4106813
5,4,269.1428176,-38.72297867,-113.4106813
5,5,269.1428176,-38.72297867,-113.4106813
5,6,269.1428176,-38.72297867,-113.4106813
5,7,269.1428176,-38.72297867,-113.4106813
5,8,269.1428176,-38.72297867,-113.4106813
5,9,269.1428176,-38.72297867,-113.4106813
5,10,269.1428176,-38.72297867,-113.4106813
5,11,269.1428176,-38.72297867,-113.4106813
5,12,269.1428176,-38.72297867,-113.4106813
5,13,269.1428176,-38.72297867,-113.4106813
5,14,269.1428176,-38.72297867,-113.4106813
5,15,269.1428176,-38.72297867,-113.4106813
5,16,269.1428176,-38.72297867,-113.4106813
5,17,269.1428176,-38.72297867,-113.4106813
5,18,269.1428176,-38.72297867,-113.4106813
5,19,269.1428176,-38.72297867,-113.4106813
5,20,269.1428176,-38.72297867,-113.4106813
5,21,269.1428176,-38.72297867,-113.4106813
5,22,269.1428176,-38.72297867,-113.4106813
5,23,269.1428176,-38.72297867,-113.4106813
5,24,269.1428176,-38.72297867,-113.4106813
5,25,269.1428176,-38.72297867,-113.4106813
5,26,269.1428176,-38.72297867,-113.4106813
5,27,269.1428176,-38.72297867,-113.4106813
5,28,269.1428176,-38.72297867,-113.4106813
5,29,269.1428176,-38.72297867,-113.4106813
5,30,269.1428176,-38.72297867,-113.4106813
5,31,269.1428176,-38.72297867,-113.4106813
5,32,269.1428176,-38.72297867,-113.4106813
5,33,269.1428176,-38.72297867,-113.4106813
5,34,269.1428176,-38.72297867,-113.4106813
5,35,269.1428176,-38.72297867,-113.4106813
5,36,269.1428176,-38.72297867,-113.4106813
5,37,269.1428176,-38.72297867,-113.4106813
5,38,269.1428176,-38.72297867,-113.4106813
5,39,269.1428176,-38.72297867,-113.4106813
5,40,269.1428176,-38.72297867,-113.4106813
5,41,269.1428176,-38.72297867,-113.4106813
5,42,269.1428176,-38.72297867,-113.4106813
5,43,269.1428176,-38.72297867,-113.4106813
5,44,269.1428176,-38.72297867,-113.4106813
5,45,269.1428176,-38.72297867,-113.4106813
6,1,132.5787344,-106.3992082,-106.351918
6,2,132.5787344,-106.3992082,-106.351918
6,3,132.5787344,-106.3992082,-106.351918
6,4,132.5787344,-106.3992082,-106.351918
6,5,132.5787344,-106.3992082,-106.351918
6,6,132.5787344,-106.3992082,-106.351918
6,7,132.5787344,-106.3992082,-106.351918
6,8,132.5787344,-106.3992082,-106.351918
6,9,132.5787344,-106.3992082,-106.351918
6,10,132.5787344,-106.3992082,-106.351918
6,11,132.5787344,-106.3992082,-106.351918
6,12,132.5787344,-106.3992082,-106.351918
6,13,132.5787344,-106.3992082,-106.351918
6,14,132.5787344,-106.3992082,-106.351918
6,15,132.5787344,-106.3992082,-106.351918
6,16,132.5787344,-106.3992082,-106.351918
6,17,132.5787344,-106.3992082,-106.351918
6,18,132.5787344,-106.3992082,-106.351918
6,19,132.5787344,-106.3992082,-106.351918
6,20,132.5787344,-106.3992082,-106.351918
6,21,132.5787344,-106.3992082,-106.351918
6,22,132.5787344,-106.3992082,-106.351918
6,23,132.5787344,-106.3992082,-106.351918
6,24,132.5787344,-106.3992082,-106.351918
6,25,132.5787344,-106.3992082,-106.351918
6,26,132.5787344,-106.3992082,-106.351918
6,27,132.5787344,-106.3992082,-106.351918
6,28,132.5787344,-106.3992082,-106.351918
6,29,132.5787344,-106.3992082,-106.351918
6,30,132.5787344,-106.3992082,-106.351918
6,31,132.5787344,-106.3992082,-106.351918
6,32,132.5787344,-106.3992082,-106.351918
6,33,132.5787344,-106.3992082,-106.351918
6,34,132.5787344,-106.3992082,-106.351918
6,35,132.5787344,-106.3992082,-106.351918
6,36,132.5787344,-106.3992082,-106.351918
6,37,132.5787344,-106.3992082,-106.351918
6,38,132.5787344,-106.3992082,-106.351918
6,39,132.5787344,-106.3992082,-106.351918
6,40,132.5787344,-106.3992082,-106.351918
6,41,132.5787344,-106.3992082,-106.351918
6,42,132.5787344,-106.3992082,-106.351918
6,43,132.5787344,-106.3992082,-106.351918
6,44,132.5787344,-106.3992082,-106.351918
6,45,132.5787344,-106.3992082,-106.351918
7,1,161.8319333,59.62603,-101.9417853
7,2,161.8319333,59.62603,-101.9417853
7,3,161.8319333,59.62603,-101.9417853
7,4,161.8319333,59.62603,-101.9417853
7,5,161.8319333,59.62603,-101.9417853
7,6,161.8319333,59.62603,-101.9417853
7,7,161.8319333,59.62603,-101.9417853
7,8,161.8319333,59.62603,-101.9417853
7,9,161.8319333,59.62603,-101.9417853
7,10,161.8319333,59.62603,-101.9417853
7,11,161.8319333,59.62603,-101.9417853
7,12,161.8319333,59.62603,-101.9417853
7,13,161.8319333,59.62603,-101.9417853
7,14,161.8319333,59.62603,-101.9417853
7,15,161.8319333,59.62603,-101.9417853
7,16,161.8319333,59.62603,-101.9417853
7,17,161.8319333,59.62603,-101.9417853
7,18,161.8319333,59.62603,-101.9417853
7,19,161.8319333,59.62603,-101.9417853
7,20,161.8319333,59.62603,-101.9417853
7,21,161.8319333,59.62603,-101.9417853
7,22,161.8319333,59.62603,-101.9417853
7,23,161.8319333,59.62603,-101.9417853
7,24,161.8319333,59.62603,-101.9417853
7,25,161.8319333,59.62603,-101.9417853
7,26,161.8319333,59.62603,-101.9417853
7,27,161.8319333,59.62603,-101.9417853
7,28,161.8319333,59.62603,-101.9417853
7,29,161.8319333,59.62603,-101.9417853
7,30,161.8319333,59.62603,-101.9417853
7,31,161.8319333,59.62603,-101.9417853
7,32,161.8319333,59.62603,-101.9417853
7,33,161.8319333,59.62603,-101.9417853
7,34,161.8319333,59.62603,-101.9417853
7,35,161.8319333,59.62603,-101.9417853
7,36,161.8319333,59.62603,-101.9417853
7,37,161.8319333,59.62603,-101.9417853
7,38,161.8319333,59.62603,-101.9417853
7,39,161.8319333,59.62603,-101.9417853
7,40,161.8319333,59.62603,-101.9417853
7,41,161.8319333,59.62603,-101.9417853
7,42,161.8319333,59.62603,-101.9417853
7,43,161.8319333,59.62603,-101.9417853
7,44,161.8319333,59.62603,-101.9417853
7,45,161.8319333,59.62603,-101.9417853
8,1,26.34295978,-23.121336,-96.23839711
8,2,26.34295978,-23.121336,-96.23839711
8,3,26.34295978,-23.121336,-96.23839711
8,4,26.34295978,-23.121336,-96.23839711
8,5,26.34295978,-23.121336,-96.23839711
8,6,26.34295978,-23.121336,-96.23839711
8,7,26.34295978,-23.121336,-96.23839711
8,8,26.34295978,-23.121336,-96.23839711
8,9,26.34295978,-23.121336,-96.23839711
8,10,26.34295978,-23.121336,-96.23839711
8,11,26.34295978,-23.121336,-96.23839711
8,12,26.34295978,-23.121336,-96.23839711
8,13,26.34295978,-23.121336,-96.23839711
8,14,26.34295978,-23.121336,-96.23839711
8,15,26.34295978,-23.121336,-96.23839711
8,16,26.34295978,-23.121336,-96.23839711
8,17,26.34295978,-23.121336,-96.23839711
8,18,26.34295978,-23.121336,-96.23839711
8,19,26.34295978,-23.121336,-96.23839711
8,20,26.34295978,-23.121336,-96.23839711
8,21,26.34295978,-23.121336,-96.23839711
8,22,26.34295978,-23.121336,-96.23839711
8,23,26.34295978,-23.121336,-96.23839711
8,24,26.34295978,-23.121336,-96.23839711
8,25,26.34295978,-23.121336,-96.23839711
8,26,26.34295978,-23.121336,-96.23839711
8,27,26.34295978,-23.121336,-96.23839711
8,28,26.34295978,-23.121336,-96.23839711
8,29,26.34295978,-23.121336,-96.23839711
8,30,26.34295978,-23.121336,-96.23839711
8,31,26.34295978,-23.121336,-96.23839711
8,32,26.34295978,-23.121336,-96.23839711
8,33,26.34295978,-23.121336,-96.23839711
8,34,26.34295978,-23.121336,-96.23839711
8,35,26.34295978,-23.121336,-96.23839711
8,36,26.34295978,-23.121336,-96.23839711
8,37,26.34295978,-23.121336,-96.23839711
8,38,26.34295978,-23.121336,-96.23839711
8,39,26.34295978,-23.121336,-96.23839711
8,40,26.34295978,-23.121336,-96.23839711
8,41,26.34295978,-23.121336,-96.23839711
8,42,26.34295978,-23.121336,-96.23839711
8,43,26.34295978,-23.121336,-96.23839711
8,44,26.34295978,-23.121336,-96.23839711
8,45,26.34295978,-23.121336,-96.23839711
9,1,-98.04211867,-68.91146889,-91.75279378
9,2,-98.04211867,-68.91146889,-91.75279378
9,3,-98.04211867,-68.91146889,-91.75279378
9,4,-98.04211867,-68.91146889,-91.75279378
9,5,-98.04211867,-68.91146889,-91.75279378
9,6,-98.04211867,-68.91146889,-91.75279378
9,7,-98.04211867,-68.91146889,-91.75279378
9,8,-98.04211867,-68.91146889,-91.75279378
9,9,-98.04211867,-68.91146889,-91.75279378
9,10,-98.04211867,-68.91146889,-91.75279378
9,11,-98.04211867,-68.91146889,-91.75279378
9,12,-98.04211867,-68.91146889,-91.75279378
9,13,-98.04211867,-68.91146889,-91.75279378
9,14,-98.04211867,-68.91146889,-91.75279378
9,15,-98.04211867,-68.91146889,-91.75279378
9,16,-98.04211867,-68.91146889,-91.75279378
9,17,-98.04211867,-68.91146889,-91.75279378
9,18,-98.04211867,-68.91146889,-91.75279378
9,19,-98.04211867,-68.91146889,-91.75279378
9,20,-98.04211867,-68.91146889,-91.75279378
9,21,-98.04211867,-68.91146889,-91.75279378
9,22,-98.04211867,-68.91146889,-91.75279378
9,23,-98.04211867,-68.91146889,-91.75279378
9,24,-98.04211867,-68.91146889,-91.75279378
9,25,-98.04211867,-68.91146889,-91.75279378
9,26,-98.04211867,-68.91146889,-91.75279378
9,27,-98.04211867,-68.91146889,-91.75279378
9,28,-98.04211867,-68.91146889,-91.75279378
9,29,-98.04211867,-68.91146889,-91.75279378
9,30,-98.04211867,-68.91146889,-91.75279378
9,31,-98.04211867,-68.91146889,-91.75279378
9,32,-98.04211867,-68.91146889,-91.75279378
9,33,-98.04211867,-68.91146889,-91.75279378
9,34,-98.04211867,-68.91146889,-91.75279378
9,35,-98.04211867,-68.91146889,-91.75279378
9,36,-98.04211867,-68.91146889,-91.75279378
9,37,-98.04211867,-68.91146889,-91.75279378
9,38,-98.04211867,-68.91146889,-91.75279378
9,39,-98.04211867,-68.91146889,-91.75279378
9,40,-98.04211867,-68.91146889,-91.75279378
9,41,-98.04211867,-68.91146889,-91.75279378
9,42,-98.04211867,-68.91146889,-91.75279378
9,43,-98.04211867,-68.91146889,-91.75279378
9,44,-98.04211867,-68.91146889,-91.75279378
9,45,-98.04211867,-68.91146889,-91.75279378
10,1,-69.50380022,-140.2401526,-88.42865756
10,2,-69.50380022,-140.2401526,-88.42865756
10,3,-69.50380022,-140.2401526,-88.42865756
10,4,-69.50380022,-140.2401526,-88.42865756
10,5,-69.50380022,-140.2401526,-88.42865756
10,6,-69.50380022,-140.2401526,-88.42865756
10,7,-69.50380022,-140.2401526,-88.42865756
10,8,-69.50380022,-140.2401526,-88.42865756
10,9,-69.50380022,-140.2401526,-88.42865756
10,10,-69.50380022,-140.2401526,-88.42865756
10,11,-69.50380022,-140.2401526,-88.42865756
10,12,-69.50380022,-140.2401526,-88.42865756
10,13,-69.50380022,-140.2401526,-88.42865756
10,14,-69.50380022,-140.2401526,-88.42865756
10,15,-69.50380022,-140.2401526,-88.42865756
10,16,-69.50380022,-140.2401526,-88.42865756
10,17,-69.50380022,-140.2401526,-88.42865756
10,18,-69.50380022,-140.2401526,-88.42865756
10,19,-69.50380022,-140.2401526,-88.42865756
10,20,-69.50380022,-140.2401526,-88.42865756
10,21,-69.50380022,-140.2401526,-88.42865756
10,22,-69.50380022,-140.2401526,-88.42865756
10,23,-69.50380022,-140.2401526,-88.42865756
10,24,-69.50380022,-140.2401526,-88.42865756
10,25,-69.50380022,-140.2401526,-88.42865756
10,26,-69.50380022,-140.2401526,-88.42865756
10,27,-69.50380022,-140.2401526,-88.42865756
10,28,-69.50380022,-140.2401526,-88.42865756
10,29,-69.50380022,-140.2401526,-88.42865756
10,30,-69.50380022,-140.2401526,-88.42865756
10,31,-69.50380022,-140.2401526,-88.42865756
10,32,-69.50380022,-140.2401526,-88.42865756
10,33,-69.50380022,-140.2401526,-88.42865756
10,34,-69.50380022,-140.2401526,-88.42865756
10,35,-69.50380022,-140.2401526,-88.42865756
10,36,-69.50380022,-140.2401526,-88.42865756
10,37,-69.50380022,-140.2401526,-88.42865756
10,38,-69.50380022,-140.2401526,-88.42865756
10,39,-69.50380022,-140.2401526,-88.42865756
10,40,-69.50380022,-140.2401526,-88.42865756
10,41,-69.50380022,-140.2401526,-88.42865756
10,42,-69.50380022,-140.2401526,-88.42865756
10,43,-69.50380022,-140.2401526,-88.42865756
10,44,-69.50380022,-140.2401526,-88.42865756
10,45,-69.50380022,-140.2401526,-88.42865756
11,1,1.798904667,-161.1196021,-85.74847822
11,2,1.798904667,-161.1196021,-85.74847822
11,3,1.798904667,-161.1196021,-85.74847822
11,4,1.798904667,-161.1196021,-85.74847822
11,5,1.798904667,-161.1196021,-85.74847822
11,6,1.798904667,-161.1196021,-85.74847822
11,7,1.798904667,-161.1196021,-85.74847822
11,8,1.798904667,-161.1196021,-85.74847822
11,9,1.798904667,-161.1196021,-85.74847822
11,10,1.798904667,-161.1196021,-85.74847822
11,11,1.798904667,-161.1196021,-85.74847822
11,12,1.798904667,-161.1196021,-85.74847822
11,13,1.798904667,-161.1196021,-85.74847822
11,14,1.798904667,-161.1196021,-85.74847822
11,15,1.798904667,-161.1196021,-85.74847822
11,16,1.798904667,-161.1196021,-85.74847822
11,17,1.798904667,-161.1196021,-85.74847822
11,18,1.798904667,-161.1196021,-85.74847822
11,19,1.798904667,-161.1196021,-85.74847822
11,20,1.798904667,-161.1196021,-85.74847822
11,21,1.798904667,-161.1196021,-85.74847822
11,22,1.798904667,-161.1196021,-85.74847822
11,23,1.798904667,-161.1196021,-85.74847822
11,24,1.798904667,-161.1196021,-85.74847822
11,25,1.798904667,-161.1196021,-85.74847822
11,26,1.798904667,-161.1196021,-85.74847822
11,27,1.798904667,-161.1196021,-85.74847822
11,28,1.798904667,-161.1196021,-85.74847822
11,29,1.798904667,-161.1196021,-85.74847822
11,30,1.798904667,-161.1196021,-85.74847822
11,31,1.798904667,-161.1196021,-85.74847822
11,32,1.798904667,-161.1196021,-85.74847822
11,33,1.798904667,-161.1196021,-85.74847822
11,34,1.798904667,-161.1196021,-85.74847822
11,35,1.798904667,-161.1196021,-85.74847822
11,36,1.798904667,-161.1196021,-85.74847822
11,37,1.798904667,-161.1196021,-85.74847822
11,38,1.798904667,-161.1196021,-85.74847822
11,39,1.798904667,-161.1196021,-85.74847822
11,40,1.798904667,-161.1196021,-85.74847822
11,41,1.798904667,-161.1196021,-85.74847822
11,42,1.798904667,-161.1196021,-85.74847822
11,43,1.798904667,-161.1196021,-85.74847822
11,44,1.798904667,-161.1196021,-85.74847822
11,45,1.798904667,-161.1196021,-85.74847822
12,1,-10.31099489,-53.35093649,-81.67569511
12,2,-10.31099489,-53.35093649,-81.67569511
12,3,-10.31099489,-53.35093649,-81.67569511
12,4,-10.31099489,-53.35093649,-81.67569511
12,5,-10.31099489,-53.35093649,-81.67569511
12,6,-10.31099489,-53.35093649,-81.67569511
12,7,-10.31099489,-53.35093649,-81.67569511
12,8,-10.31099489,-53.35093649,-81.67569511
12,9,-10.31099489,-53.35093649,-81.67569511
12,10,-10.31099489,-53.35093649,-81.67569511
12,11,-10.31099489,-53.35093649,-81.67569511
12,12,-10.31099489,-53.35093649,-81.67569511
12,13,-10.31099489,-53.35093649,-81.67569511
12,14,-10.31099489,-53.35093649,-81.67569511
12,15,-10.31099489,-53.35093649,-81.67569511
12,16,-10.31099489,-53.35093649,-81.67569511
12,17,-10.31099489,-53.35093649,-81.67569511
12,18,-10.31099489,-53.35093649,-81.67569511
12,19,-10.31099489,-53.35093649,-81.67569511
12,20,-10.31099489,-53.35093649,-81.67569511
12,21,-10.31099489,-53.35093649,-81.67569511
12,22,-10.31099489,-53.35093649,-81.67569511
12,23,-10.31099489,-53.35093649,-81.67569511
12,24,-10.31099489,-53.35093649,-81.67569511
12,25,-10.31099489,-53.35093649,-81.67569511
12,26,-10.31099489,-53.35093649,-81.67569511
12,27,-10.31099489,-53.35093649,-81.67569511
12,28,-10.31099489,-53.35093649,-81.67569511
12,29,-10.31099489,-53.35093649,-81.67569511
12,30,-10.31099489,-53.35093649,-81.67569511
12,31,-10.31099489,-53.35093649,-81.67569511
12,32,-10.31099489,-53.35093649,-81.67569511
12,33,-10.31099489,-53.35093649,-81.67569511
12,34,-10.31099489,-53.35093649,-81.67569511
12,35,-10.31099489,-53.35093649,-81.67569511
12,36,-10.31099489,-53.35093649,-81.67569511
12,37,-10.31099489,-53.35093649,-81.67569511
12,38,-10.31099489,-53.35093649,-81.67569511
12,39,-10.31099489,-53.35093649,-81.67569511
12,40,-10.31099489,-53.35093649,-81.67569511
12,41,-10.31099489,-53.35093649,-81.67569511
12,42,-10.31099489,-53.35093649,-81.67569511
12,43,-10.31099489,-53.35093649,-81.67569511
12,44,-10.31099489,-53.35093649,-81.67569511
12,45,-10.31099489,-53.35093649,-81.67569511
13,1,-15.80269333,-121.0827907,-76.93613533
13,2,-15.80269333,-121.0827907,-76.93613533
13,3,-15.80269333,-121.0827907,-76.93613533
13,4,-15.80269333,-121.0827907,-76.93613533
13,5,-15.80269333,-121.0827907,-76.93613533
13,6,-15.80269333,-121.0827907,-76.93613533
